followers_count,urls,created_at,text
2996,['http://ow.ly/wIoK50axrLN'],Thu Mar 30 23:00:35 +0000 2017,SpaceX Launches a Satellite With a Partly Used Rocket - The use of a rocket booster that had flown once before ... https://t.co/bXImb74PR7
1587,[],Thu Mar 30 22:36:36 +0000 2017,Congratulations @SpaceX
6933,['https://twitter.com/i/web/status/847579855000567808'],Thu Mar 30 22:44:17 +0000 2017,NASA: Congrats SpaceX on another historic launch! Our iconic launch pads at NASAKennedy continue to support the gr\xe2\x80\xa6 https://t.co/3Wuy5liXGv
3752,['http://hacker-bot.tumblr.com/post/159015801630'],Thu Mar 30 22:34:19 +0000 2017,SpaceX today attempts first ever reflight of an orbital class rocket https://t.co/0yIbSQeIFo #HB
26177,[],Thu Mar 30 22:39:01 +0000 2017,This has changed the history books! @SpaceX has successfully launched and landed the same rocket twice! #SES10 https://t.co/2PB5d2aYhX
11897,[],Thu Mar 30 22:41:09 +0000 2017,Congratulations to every single person at @SpaceX for vertically landing a *single* booster twice for the first time in history! \xf0\x9f\x99\x8c\xf0\x9f\x8f\xbc\xf0\x9f\x92\xaf\xf0\x9f\x9a\x80
1885,['https://twitter.com/SpaceX/status/847578231808991232'],Thu Mar 30 22:45:33 +0000 2017,Congrats @SpaceX!! https://t.co/UGTV6khkZt
5525,['http://dlvr.it/NmHmk2'],Thu Mar 30 22:53:30 +0000 2017,"RT @SPACEdotcom: In Photos: SpaceX Launches, Lands 1st Reused Falcon 9 Rocket https://t.co/54eSDEWu4O https://t.co/Kz3oF0A3BH"
2431,['http://money.cnn.com/2017/03/30/technology/spacex-launch-ses-10-reused-rocket/index.html?section=money_topstories&utm_source=dlvr.it&utm_medium=twitter'],Thu Mar 30 22:50:26 +0000 2017,Countdown to SpaceX's first-ever launch of a used rocket https://t.co/xP9H19pVGO https://t.co/JfKJBjSsl8
9499,[],Thu Mar 30 22:58:40 +0000 2017,RT @Kendokaa: @SpaceX We officially have reusable rockets. Let that sink in for a second
2129,"['http://on.rt.com/87cy', 'https://www.facebook.com/RTnews/videos/10155384620594411/']",Thu Mar 30 22:40:18 +0000 2017,RT @RT_com: #SpaceX Falcon-9 lands https://t.co/wCYbpig0zn https://t.co/M1XK0OYchs https://t.co/R0WxfELZ3G
1787,[],Thu Mar 30 22:43:38 +0000 2017,RT @SpaceX: Webcast returns in about 10 minutes for second stage engine restart and satellite deployment. https://t.co/uLGxW3gVCW
5090,[],Thu Mar 30 22:26:49 +0000 2017,t-30 for launch #spacex
1356,[],Thu Mar 30 22:33:56 +0000 2017,Stage 1 entry burn started #SpaceX #Falcon9 #SES10
1509690,['http://theatln.tc/2nkYXKD'],Thu Mar 30 22:38:40 +0000 2017,"SpaceX makes history, @marinakoren reports https://t.co/iCZ0LVoBwt https://t.co/UMQbueAfjm"
26182,[],Thu Mar 30 22:27:43 +0000 2017,RT @z0mgItsHutch: SpaceX is about to attempt launching a previously used/recovered rocket for the first time. No one's ever done this. http\xe2\x80\xa6
1358,[],Thu Mar 30 22:47:35 +0000 2017,RT @BadAstronomer: Humanity now has an actual reusable rocket that is cost effective. Astonishing. Congratulations @SpaceX!
199921,['http://popm.ch/JwczO3l'],Thu Mar 30 22:54:54 +0000 2017,"SpaceX successfully relaunches, relands an orbital rocket https://t.co/cgkCTIvR7n https://t.co/Gz8jQdWyXi"
2253,['http://usat.ly/2nFeCI0'],Thu Mar 30 22:57:42 +0000 2017,"RT @USATODAY: #BREAKING A space milestone: SpaceX successfully relaunches, lands previously flown rocket https://t.co/YZKRZ08hhG"
2064,[],Thu Mar 30 22:51:28 +0000 2017,RT @rui314: SpaceX\xe3\x81\xbe\xe3\x81\x95\xe3\x81\xab\xe6\xad\xb4\xe5\x8f\xb2\xe7\x9a\x84\xe7\x9e\xac\xe9\x96\x93\xe3\x81\xa0\xe3\x80\x82\xe3\x81\x93\xe3\x81\xae\xe4\xba\xba\xe3\x81\x9f\xe3\x81\xa1\xe3\x81\xaa\xe3\x82\x89\xe7\x81\xab\xe6\x98\x9f\xe3\x82\x82\xe8\xa1\x8c\xe3\x81\x91\xe3\x82\x8b\xe3\x80\x82
5693,['https://twitter.com/TimOster/status/736384365605879808'],Thu Mar 30 22:53:01 +0000 2017,WOUUF https://t.co/TaUE3O3dv7
2069,['https://twitter.com/sportsman_nate/status/847580698479280128'],Thu Mar 30 22:47:29 +0000 2017,Damned idiot https://t.co/xQdHWPVcIT
46059,['https://twitter.com/SpaceX/status/847578231808991232'],Thu Mar 30 22:40:37 +0000 2017,"If you ever wanted to get to space, affordable space travel just got a whole lot more likely. https://t.co/X8Eyym6bTD"
21026,[],Thu Mar 30 23:01:11 +0000 2017,SpaceX \xd1\x83\xd1\x81\xd0\xbf\xd0\xb5\xd1\x88\xd0\xbd\xd0\xbe \xd0\xbf\xd0\xbe\xd1\x81\xd0\xb0\xd0\xb4\xd0\xb8\xd0\xbb\xd0\xb0 \xd0\xbf\xd0\xb5\xd1\x80\xd0\xb2\xd1\x83\xd1\x8e \xd1\x81\xd1\x82\xd1\x83\xd0\xbf\xd0\xb5\xd0\xbd\xd1\x8c \xd1\x80\xd0\xb0\xd0\xba\xd0\xb5\xd1\x82\xd1\x8b
1493,[],Thu Mar 30 22:34:58 +0000 2017,RT @SpaceX: First stage entry burn complete. Second stage continuing nominally to geostationary transfer orbit. https://t.co/RXAzvT0xT0
18576,['https://www.wired.com/2017/03/watch-spacex-launch-first-truly-reusable-rocket/'],Thu Mar 30 22:35:20 +0000 2017,RT @WIREDScience: First stage separated successfully! Tune in here: https://t.co/Y29FuuTybU
1311,[],Thu Mar 30 22:34:38 +0000 2017,Aaaaand muck has covered the grid fins and the camera. @SES_Satellites @spacex #falcon9
93568,['https://goo.gl/vH6jc0'],Thu Mar 30 23:08:13 +0000 2017,"RT @xprize: It's a huge milestone for space, as #SpaceX has just flown &amp; landed a reused rocket for the 1st time: https://t.co/eMbez4iWO3 @\xe2\x80\xa6"
1368,['http://viid.me/qRaj8J'],Thu Mar 30 23:01:16 +0000 2017,SpaceX Launches a Satellite With a Partly Used Rocket https://t.co/OPRxterhSE https://t.co/wHIjdUtKvB
10533,['https://goo.gl/hPsQAW'],Thu Mar 30 22:46:03 +0000 2017,SpaceX successfully re-launches an orbital Falcon 9 rocket for the first | https://t.co/BBcHvufsSo | #Appbridge https://t.co/PRnXQADxlq
14731,['https://twitter.com/i/web/status/847584024704892928'],Thu Mar 30 22:59:13 +0000 2017,Second stage is now in geostationary transfer orbit. Spacecraft separation is in moments. Credit: @SES_Satellites\xe2\x80\xa6 https://t.co/U1gT5jtut9
1252,[],Thu Mar 30 22:44:20 +0000 2017,"Congrats to all my friends at @SpaceX for making history today, by re-flying (and landing) a rocket for the first time ever!"
1304,['http://www.spacex.com/webcast'],Thu Mar 30 22:34:17 +0000 2017,"Seriously, this is historic if we are ever going to master reusable spaceflight. \n\nhttps://t.co/EfQk6wLDKW"
6965,['http://dlvr.it/NmHkSY'],Thu Mar 30 22:50:24 +0000 2017,FreeRepublic:  SpaceX makes aerospace history with successful landing of a used rocket https://t.co/YbMVxxwlnN
2305,['https://twitter.com/i/web/status/847584170566201344'],Thu Mar 30 23:02:17 +0000 2017,"For a firsthand account of SpaceX's historic used rocket liftoff, watch our Instagram Story with lorengrush\xe2\x80\xa6 https://t.co/CAcbGaRvqZ"
6348,['http://dlvr.it/NmHssQ'],Thu Mar 30 23:01:17 +0000 2017,SpaceX\xe2\x80\x99s reused Falcon 9 rocket nails the landing for a second time https://t.co/vpXQfo3rOL https://t.co/X6hcRA9Hz8
2030,[None],Thu Mar 30 22:54:35 +0000 2017,"RT @ABC: NEW: SpaceX\xc2\xa0launches its first recycled rocket, the Falcon 9, from the pad at\xc2\xa0NASA's Kennedy Space Center\xc2\xa0in Florid\xe2\x80\xa6 "
1523,[],Thu Mar 30 22:34:50 +0000 2017,RT @SpaceX: First stage entry burn complete. Second stage continuing nominally to geostationary transfer orbit. https://t.co/RXAzvT0xT0
4488,['http://theatln.tc/2nkYXKD'],Thu Mar 30 22:52:37 +0000 2017,"RT @TheAtlantic: SpaceX makes history, @marinakoren reports https://t.co/iCZ0LVoBwt https://t.co/UMQbueAfjm"
1707,[None],Thu Mar 30 22:45:35 +0000 2017,RT @NASA: Congrats @SpaceX on another historic launch! Our iconic launch pads at @NASAKennedy continue to support the growing\xe2\x80\xa6
3501,[None],Thu Mar 30 23:01:17 +0000 2017,RT @NASA: Congrats @SpaceX on another historic launch! Our iconic launch pads at @NASAKennedy continue to support the growing\xe2\x80\xa6
1489,[],Thu Mar 30 22:38:07 +0000 2017,This is amazing. Successful recycled rocket. #SpaceX https://t.co/Nkna9Sd4qd
14395,[],Thu Mar 30 22:50:02 +0000 2017,When you finish covering a SpaceX launch/landing and see the Michael Flynn news https://t.co/S6tRbA0GoR
1901,[None],Thu Mar 30 22:26:43 +0000 2017,"RT @tobiaalberti: Countdown for the ""the world\xe2\x80\x99s first re-flight of an orbital class rocket"" is underway. Live \xe2\x86\x92\xe2\x80\xa6 "
5252,['http://spacex.com/webcast'],Thu Mar 30 22:29:51 +0000 2017,RT @SpaceX: Webcast of Falcon 9 launch now live \xe2\x86\x92 https://t.co/gtC39uBC7z
12656,[],Thu Mar 30 22:55:48 +0000 2017,#SpaceX not a very exciting picture but here it is! https://t.co/UvbzvpLlts
1542,['http://www.theverge.com/2017/3/30/15117096/spacex-launch-reusable-rocket-success-falcon-9-landing?utm_campaign=theverge&utm_content=chorus&utm_medium=social&utm_source=twitter'],Thu Mar 30 22:40:49 +0000 2017,RT @verge: SpaceX makes aerospace history with successful landing of a used rocket https://t.co/jZAY32Z3ns https://t.co/jqjRt00WZK
2336,[],Thu Mar 30 22:47:08 +0000 2017,"RT @DownHereOnEarth: Been to space and back twice, j. chillin' on a boat... GOOD JOB #SPACEX #FALCON9 YAY https://t.co/axvrzAUZeI"
1955,['https://twitter.com/sir_barton/status/847578885583544320'],Thu Mar 30 22:40:31 +0000 2017,15 years of hard work later... https://t.co/KeSAfd4En2
2589,[None],Thu Mar 30 22:48:08 +0000 2017,"RT @glxp: There it is! #SpaceX has just launched, and landed, a previously-used booster for the first time:\xe2\x80\xa6 "
6908,['https://twitter.com/RT_com/status/847576577017872384'],Thu Mar 30 22:40:09 +0000 2017,#SpaceX opnieuw veilig geland om een ponton in de oceaan. Het blijft indrukwekkend om er naar te kijken. @elonmusk https://t.co/tZsgvO2VfV
1294,[],Thu Mar 30 22:37:41 +0000 2017,"NO, YOU'RE CRYING OVER A ROCKET \xf0\x9f\x9a\x80\xf0\x9f\x92\x95#SES10 #SpaceX https://t.co/4ON6fX3qQ2"
7921,['https://twitter.com/SpaceX/status/847578231808991232'],Thu Mar 30 22:36:54 +0000 2017,i wish i had a space rocket landing platform dedicated to me https://t.co/z2whqszq74
4917,[],Thu Mar 30 22:28:22 +0000 2017,RT @AmericaSpace: Liftoff of a reused #Falcon9 with #SES10 ! #SpaceX https://t.co/iaH58FRnz0
4112,['https://www.instagram.com/p/BSR3YU0Dmax/'],Thu Mar 30 22:32:23 +0000 2017,"Congrats to @elonmusk and spacex \n\n#success #rocket #tesla #space #tocket @ Lake Holden Grove,\xe2\x80\xa6 https://t.co/dqBbiEpYpJ"
1293,['http://apne.ws/2nFysTJ'],Thu Mar 30 22:54:51 +0000 2017,RT @APHealthScience: SpaceX has just launched its first recycled rocket. https://t.co/HKyeF8wfOh
5414,[],Thu Mar 30 22:34:13 +0000 2017,RT verge: We have liftoff for SpaceX's reused #Falcon9 rocket \xe2\x80\x94 now to attempt a second landing \xe2\x80\xa6 https://t.co/H9mED8DouG
1567,['http://oscrape.com/p/184902'],Thu Mar 30 23:00:10 +0000 2017,Uber has suspended its self-driving-car tests in Pittsburgh and Arizona after a big a... https://t.co/lTCMmlXZiQ #SpaceX Mike Flynn #SB724
2662,['http://dlvr.it/NmJ2Jq'],Thu Mar 30 23:11:21 +0000 2017,Success for SpaceX 're-usable rocket' https://t.co/SdzJ5SvnRB ^BBCWorld https://t.co/Xg3PS05f8J
1191,[],Thu Mar 30 22:39:19 +0000 2017,"business: Liftoff! Elon Musk\xe2\x80\x99s SpaceX just launched its first \xe2\x80\x9cpreflown\xe2\x80\x9d rocket, making history \xe2\x80\xa6 https://t.co/IFXPfnea6m"
6779,[None],Thu Mar 30 22:43:35 +0000 2017,RT @Fornari_ste: They actually did it!! #SpaceX made history! @elonmusk now I can't wait to see #falconheavy !!!  #falcon9 #reflight\xe2\x80\xa6
1979,[],Thu Mar 30 23:12:53 +0000 2017,"RT @Pharaoness: We have actually launched a used rocket. GUYS, REUSABLE ROCKETS ARE. A. THING. TODAY!!! This changes the game COMPLETELY. #\xe2\x80\xa6"
5331,['http://cbsn.ws/2nQuurY'],Thu Mar 30 22:48:25 +0000 2017,RT @CBSEveningNews: .@SpaceX launches their re-used Falcon 9 rocket https://t.co/XRDCFykxZ9 https://t.co/MWO72jimzL
11360,[],Thu Mar 30 22:45:13 +0000 2017,RT @TheSpaceGal: HISTORIC. We have reusable orbital rockets everyone. #SpaceX https://t.co/mpTTjgdxxF
2072,[],Thu Mar 30 22:40:22 +0000 2017,RT @SpaceX: First stage entry burn complete. Second stage continuing nominally to geostationary transfer orbit. https://t.co/RXAzvT0xT0
6931,['https://twitter.com/i/web/status/847580837927305217'],Thu Mar 30 22:51:07 +0000 2017,"ABC: First stage of SpaceX\xe2\x80\x99s recycled rocket, the Falcon 9, successfully lands on platform in the Atlantic Ocean.\xe2\x80\xa6 https://t.co/GnlHrw7jeF"
1531,['http://apne.ws/2nQDAon'],Thu Mar 30 23:04:31 +0000 2017,RT @AP: SpaceX uses its first recycled rocket to send satellite into space; hopes to recycle even more parts. https://t.co/Py0ORC7SZI
1325,['https://www.trendsmap.com/r/ES_yrbwpq'],Thu Mar 30 23:13:13 +0000 2017,"SpaceX, spacex es ahora una tendencia en Spain\n\nhttps://t.co/vAAmlp11y5 https://t.co/DbDp8g1Qkr"
2414,['http://ift.tt/2oekRUi'],Thu Mar 30 22:35:09 +0000 2017,"""SpaceX today attempts first ever reflight of an orbital class rocket"" by  via Hacker News https://t.co/6T7QvTIByq #news"
10376,[None],Thu Mar 30 22:37:35 +0000 2017,"RT @tweetsoutloud: Yay landing!!!! TIL you don\'t say ""Break a Leg"" to wish @SpaceX good luck, since they broke one in their first land\xe2\x80\xa6 "
1878,['http://ift.tt/2omPW5J'],Thu Mar 30 22:48:21 +0000 2017,There and back again: SpaceX launches and lands the same rocket for the 2nd time https://t.co/lPgQZ97bcH
3325,['http://www.theverge.com/2017/3/30/15117096/spacex-launch-reusable-rocket-success-falcon-9-landing?utm_campaign=theverge&utm_content=chorus&utm_medium=social&utm_source=twitter'],Thu Mar 30 22:47:01 +0000 2017,RT @verge: SpaceX makes aerospace history with successful landing of a used rocket https://t.co/jZAY32Z3ns https://t.co/jqjRt00WZK
26397,['https://twitter.com/i/web/status/847579170536214529'],Thu Mar 30 22:39:56 +0000 2017,This is the 1st step in changing space flight forever. The magnitude of what has just been accomplished for humanit\xe2\x80\xa6 https://t.co/m6f883i1ca
27431,[],Thu Mar 30 22:38:23 +0000 2017,SpaceX: Falcon 9 first stage has landed on Of Course I Still Love You \xe2\x80\x94 world\xe2\x80\x99s first reflight of an orbital class rocket.
1875,['http://www.theverge.com/2017/3/30/15114044/spacex-launch-live-stream-start-time-schedule-used-falcon-9-rocket'],Thu Mar 30 22:35:09 +0000 2017,RT @verge: We have liftoff for SpaceX's reused #Falcon9 rocket \xe2\x80\x94 now to attempt a second landing https://t.co/TL4lL3eTdr https://t.co/1OmSu\xe2\x80\xa6
7457,['http://dlvr.it/NmHYJb'],Thu Mar 30 22:36:06 +0000 2017,Watch SpaceX relaunch the first rocket it landed on a barge https://t.co/6TjF6tIZuv #iPOst
1839,[],Thu Mar 30 22:34:50 +0000 2017,RT @SpaceX: First stage entry burn complete. Second stage continuing nominally to geostationary transfer orbit. https://t.co/RXAzvT0xT0
1482,['http://ift.tt/2oevNRW'],Thu Mar 30 22:52:12 +0000 2017,There and back again: SpaceX launches and lands the same rocket for the 2nd time https://t.co/HmmeLogNmm
3031,[None],Thu Mar 30 22:43:38 +0000 2017,RT @NASA: Congrats @SpaceX on another historic launch! Our iconic launch pads at @NASAKennedy continue to support the growing\xe2\x80\xa6
1050436,[None],Thu Mar 30 22:24:57 +0000 2017,"RT @UniNoticias: Sigue en vivo: #SpaceX lanza su primer cohete Falcon 9 reutilizado, desde el Kennedy Space Center de la @NASA.\xe2\x80\xa6 "
3576,['https://twitter.com/i/web/status/847578099579539457'],Thu Mar 30 22:37:12 +0000 2017,SpaceX is about to attempt to land the same #Falcon9 rocket on a drone ship for the second time\xe2\x80\xa6 https://t.co/WWb6NF3Lde
1246,[],Thu Mar 30 23:12:45 +0000 2017,RT @cinemasins: SpaceX just launched a used rocket to space and landed it back on Earth. We are living in the damn future.
10484,[],Thu Mar 30 22:36:33 +0000 2017,gotta love the spacex livestream hosts when they just lose it and have to ride the excitement with everyone else
3826,[],Thu Mar 30 22:51:26 +0000 2017,RT @PaulMarks12: Pretty amazing. This rocket stage has now flown twice and landed twice. A giant step for reusability. #SpaceX https://t.co\xe2\x80\xa6
2375,[],Thu Mar 30 22:34:58 +0000 2017,@LesterHoltNBC SpaceX Falcon9 launch\xf0\x9f\x9a\x80 https://t.co/AQhgJgyXfV
11208,['http://uni.vi/xnuu30aq3sS'],Thu Mar 30 22:51:02 +0000 2017,"Regresa a Tierra el Falcon 9 de #SpaceX, el primer cohete reutilizado de la historia. https://t.co/s9fuAKTTAc"
1360,['http://www.theverge.com/2017/3/30/15117096/spacex-launch-reusable-rocket-success-falcon-9-landing?utm_campaign=lorengrush&utm_content=chorus&utm_medium=social&utm_source=twitter'],Thu Mar 30 22:38:15 +0000 2017,RT @lorengrush: SpaceX makes aerospace history with successful landing of a used rocket https://t.co/7zYni6tMfU https://t.co/ZERwYxPwDp
6040,['http://spacex.com/webcast'],Thu Mar 30 22:27:34 +0000 2017,RT @SpaceX: Liftoff! https://t.co/gtC39uBC7z
1584661,['http://uni.vi/xnuu30aq3sS'],Thu Mar 30 22:46:37 +0000 2017,"Regresa a Tierra el Falcon 9 de #SpaceX, el primer cohete reutilizado de la historia. https://t.co/2rJPgbrDMQ https://t.co/eGyqHF1LvG"
1417,['http://tcrn.ch/2nklRBT'],Thu Mar 30 22:53:48 +0000 2017,RT @TechCrunch: SpaceX has successfully recovered the Falcon 9 rocket it just reused for the first time in history https://t.co/dGioAscKuS
1790,['https://bloom.bg/2nkTljq'],Thu Mar 30 22:45:33 +0000 2017,RT @business: SpaceX is currently attempting to go where no rocket has gone before. Watch here https://t.co/dQO81ZcEY8 https://t.co/G40jpsQ\xe2\x80\xa6
9607,['https://twitter.com/i/web/status/847584591447764992'],Thu Mar 30 23:01:28 +0000 2017,There and back: SpaceX launches and lands previously flown rocket in huge step for space travel\xe2\x80\xa6 https://t.co/XBr6ZQlphU
3197,"['http://ift.tt/eA8V8J', 'http://ift.tt/2oeqMsB']",Thu Mar 30 22:55:58 +0000 2017,SpaceX Launches a Satellite With a Partly Used Rocket https://t.co/QCzRYUWtVf https://t.co/20Zdy90eAm
26223,[],Thu Mar 30 22:56:39 +0000 2017,RT @cbs_spacenews: F9/SES10: Good orbit confirmed by SpaceX
6330,['http://dlvr.it/NmHt3X'],Thu Mar 30 23:01:20 +0000 2017,SpaceX\xe2\x80\x99s reused Falcon 9 rocket nails the landing for a second time https://t.co/55ncJyqmwl https://t.co/4UTU5mwWk3
1414,['http://techseekr.com/?id=1408708'],Thu Mar 30 23:14:33 +0000 2017,SpaceX\xe2\x80\x99s reused Falcon 9 rocket nails the landing for a second time - https://t.co/fu8Jx8otHp
1674,"['http://ift.tt/2oeqMsB', 'http://ift.tt/eA8V8J']",Thu Mar 30 23:12:25 +0000 2017,SpaceX Launches a Satellite With a Partly Used Rocket https://t.co/TRzho9eRyH https://t.co/BiDptYgMUI
18294,['https://techcrunch.com/2017/03/30/spacexs-reused-falcon-9-rocket-nails-the-landing-for-a-second-time/?ncid=rss'],Thu Mar 30 22:43:31 +0000 2017,SpaceX\xe2\x80\x99s reused Falcon 9 rocket nails the landing for a second time https://t.co/4sxhKNLDNL
1761,['https://www.wired.com/2017/03/watch-spacex-launch-first-truly-reusable-rocket/'],Thu Mar 30 22:33:28 +0000 2017,First stage separated successfully! Tune in here: https://t.co/3EVU8Jg0dg
3266,['http://ift.tt/2oeDIi5'],Thu Mar 30 22:53:13 +0000 2017,SpaceX\xe2\x80\x99s reused Falcon 9 rocket nails the landing for a second time https://t.co/i8xY7B4fNo https://t.co/WV2PN5menN
3260,[None],Thu Mar 30 23:05:01 +0000 2017,RT @scriptunasphoto: They did it! SpaceX has successfully launched and landed a previously flown first stage. The future is bright!\xe2\x80\xa6
15153,[],Thu Mar 30 23:15:30 +0000 2017,@romn8tr @SpaceX Those they have to go get.
1189,['http://tcrn.ch/2nklRBT'],Thu Mar 30 22:39:04 +0000 2017,RT @TechCrunch: SpaceX has successfully recovered the Falcon 9 rocket it just reused for the first time in history https://t.co/dGioAscKuS
1567,['http://oscrape.com/p/183188'],Thu Mar 30 23:00:03 +0000 2017,Rampage Jackson Hates Having Male Fans I'd Rather Be Like Justin Bieber!! https://t.co/Jyn1U2Ptpb #SpaceX #30PlusAppreciation Mike Flynn
3615,['http://ift.tt/2oewVVK'],Thu Mar 30 22:59:27 +0000 2017,"""SpaceX Launches a Satellite With a Partly Used Rocket"" by KENNETH CHANG #researchpreneur https://t.co/TmGTKFWgP1"
5375,[],Thu Mar 30 23:02:47 +0000 2017,RT @SpaceX: Successful deployment of SES-10 to geostationary transfer orbit confirmed. https://t.co/FkVoUYSsmq
6595,['http://spacex.com/webcast'],Thu Mar 30 22:57:46 +0000 2017,RT @SpaceX: Back live for final burn and satellite deployment \xe2\x86\x92 https://t.co/gtC39uBC7z
3337,[],Thu Mar 30 23:06:41 +0000 2017,#SpaceX Just watched the launch.. was amazing @NASAKennedy https://t.co/rFrm5aK0cw
1610,['https://bloom.bg/2om81R7'],Thu Mar 30 22:45:12 +0000 2017,SpaceX Launches Its Reusable Rocket \nHere we come Mars\nhttps://t.co/61oFTAJfvJ
6962,[None],Thu Mar 30 22:43:26 +0000 2017,RT @NASA: Congrats @SpaceX on another historic launch! Our iconic launch pads at @NASAKennedy continue to support the growing\xe2\x80\xa6
1968,['https://twitter.com/GizmodoES/status/847578736170020864'],Thu Mar 30 22:38:50 +0000 2017,"Elon Musk: ""hemos tardado 15 a\xc3\xb1os en lograr esto"". GRANDE @elonmusk https://t.co/mN3d4XfCCE"
2051,[],Thu Mar 30 22:38:58 +0000 2017,Misi\xc3\xb3n cumplida...\n@SpaceX https://t.co/zi8ukwSXV7
1422,[],Thu Mar 30 22:30:53 +0000 2017,1st stage separation @spacex #falcon9 #Ses10 https://t.co/pTKANQPeV1
3026,[],Thu Mar 30 23:07:26 +0000 2017,RT @tubeyou004: TechCrunch: SpaceX has successfully recovered the Falcon 9 rocket it just reused for the first time in history https://t.co\xe2\x80\xa6
4967,[None],Thu Mar 30 22:52:09 +0000 2017,"RT @ABC: First stage of SpaceX\xe2\x80\x99s recycled rocket, the Falcon 9, successfully lands on platform in the Atlantic Ocean.\xe2\x80\xa6 "
2388,[],Thu Mar 30 22:37:20 +0000 2017,"WHAT THE FUCK, SPACEX, why did you cut the feed before landing and then cut to it on the pad?! THIS IS THE MOON LANDING HOAX AGAIN"
2828,['https://twitter.com/spacex/status/847578231808991232'],Thu Mar 30 22:38:44 +0000 2017,Thank you @elonmusk and awesome engineers. For all the cool shit we get to see in our lifetime \xf0\x9f\x99\x8c https://t.co/M1dPdFsitN
127861,['http://dlvr.it/NmHr1S'],Thu Mar 30 22:58:09 +0000 2017,There and back again: SpaceX launches and lands the same rocket for the 2nd time https://t.co/OdGkdMehH9
11474,['https://twitter.com/i/web/status/847588040348495872'],Thu Mar 30 23:15:10 +0000 2017,"'The first re-flight of an orbital class rocket':15 years of hard work, @SpaceX @elonmusk #Falcon9 have just change\xe2\x80\xa6 https://t.co/ymWA9IkOEo"
28548,[],Thu Mar 30 22:33:59 +0000 2017,RT @tanyaofmars: Nice view of the Earth there. #SpaceX #SES10 #Falcon9 https://t.co/qkVk7gudyQ
5780,[],Thu Mar 30 22:26:43 +0000 2017,RT @ipalberich: One minute to go!\n#SpaceX #Falcon9 #SES10 https://t.co/tMAxSSUuXn
2188,[],Thu Mar 30 22:32:59 +0000 2017,"Just turned on a SpaceX livestream and the first thing I heard was ""the second stage is when you keep thrusting for a few minutes"""
1603,[],Thu Mar 30 22:44:28 +0000 2017,ICYMI: @SpaceX just launched into space/landed on a drone ship the same rocket they'd previously launched into space/landed on a drone ship!
2129,['http://www.theverge.com/2017/3/30/15114044/spacex-launch-live-stream-start-time-schedule-used-falcon-9-rocket?utm_campaign=theverge&utm_content=chorus&utm_medium=social&utm_source=twitter'],Thu Mar 30 22:29:26 +0000 2017,"RT @verge: SpaceX Falcon 9 rocket relaunch: start time, live stream, and what to expect https://t.co/zODKBdmKwF https://t.co/WHE5sSBr5q"
214040,['http://Spacex.com/webcast'],Thu Mar 30 22:26:08 +0000 2017,RT @DavidHodge: Watch SpaceX attempt the first ever relaunch of an orbital rocket. https://t.co/w9OlLQWjD1 T Minus one minute and thirty se\xe2\x80\xa6
2036,['http://n.pr/2oeoSbt'],Thu Mar 30 23:01:10 +0000 2017,RT @NPR: WATCH LIVE: SpaceX has launched a recycled rocket from Fla. and achieved flight https://t.co/40W1O5dPe0
1871,['https://twitter.com/i/web/status/847582948232581120'],Thu Mar 30 22:54:56 +0000 2017,\xf0\x9f\x9a\x80\xe2\x9c\xa8 I've just watched humankind literally reaching for the stars and managing to land a spacecraft exactly back on e\xe2\x80\xa6 https://t.co/78RZHF6klo
7178,['http://www.cbsnews.com/live'],Thu Mar 30 22:28:19 +0000 2017,Watch: SpaceX Launches Used Rocket https://t.co/otWKyKMwIf
2245,[],Thu Mar 30 23:00:35 +0000 2017,RT @SpaceX: Successful deployment of SES-10 to geostationary transfer orbit confirmed. https://t.co/FkVoUYSsmq
1640,[],Thu Mar 30 22:38:12 +0000 2017,Success!!! @SpaceX Falcon 9 lands safely on a drone ship. The first reflight of an orbital class rocket!!! amazing! #OnToMars
66177,['http://tcrn.ch/2nFbrQU'],Thu Mar 30 23:04:25 +0000 2017,RT @TechCrunch: SpaceX\xe2\x80\x99s live webcast of its first orbital reused rocket launch is live now. Watch here: https://t.co/DFxXvnHrs6
2658,['http://ift.tt/2oeukuX'],Thu Mar 30 22:58:25 +0000 2017,SpaceX launches its first recycled rocket in historic leap - CTV News https://t.co/iFDM3ae1rQ
1583,[],Thu Mar 30 22:46:27 +0000 2017,RT @Cosmic_Carol: BRING ON THE HEAVY!!!!! #SpaceX
12087,['http://spacex.com/webcast'],Thu Mar 30 22:10:06 +0000 2017,RT @SpaceX: Webcast of Falcon 9 launch now live \xe2\x86\x92 https://t.co/gtC39uBC7z
2574,[],Thu Mar 30 22:51:24 +0000 2017,"dammit, i missed the spacex launch, didn't i..."
1288,[],Thu Mar 30 22:39:19 +0000 2017,History! \n\n#SpaceX
2200,[None],Thu Mar 30 22:37:46 +0000 2017,"RT @T13: EN VIVO|  Lanzamiento del cohete Falcon 9, por SpaceX. \xc2\xa1Este es el primer cohete reutilizado de la historia! \xc2\xbb\xe2\x80\xa6 "
8043,['http://planet.ly/jHGFz'],Thu Mar 30 22:51:06 +0000 2017,RT @exploreplanets: ICYMI: A quick guide on why this #SpaceX launch is a really big deal https://t.co/SmoD3gjMXB \n#SES10 #Falcon9 https://t\xe2\x80\xa6
