followers_count,urls,created_at,text
4092,['http://dlvr.it/NmHcyp'],Thu Mar 30 22:41:40 +0000 2017,#Nrnhr Watch SpaceX relaunch the first rocket it landed on a barge https://t.co/Saa2Q38yMd #lfa https://t.co/Y4A0wQo1ZI
13179,['http://www.nytimes.com/2017/03/30/science/spacex-launches-a-satellite-with-a-partly-used-rocket.html?partner=rss&emc=rss'],Thu Mar 30 23:07:24 +0000 2017,SpaceX Launches a Satellite With a Partly Used Rocket https://t.co/xWEhRB9gQt
1450,['http://jenke.rs/c9Z4Qa'],Thu Mar 30 23:08:04 +0000 2017,#SpaceX launches its first recycled rocket in historic leap https://t.co/5SPAIUo6O4 https://t.co/lVXvWZp9ue
10309,[],Thu Mar 30 22:49:42 +0000 2017,SpaceX making history launching and landing a used rocket. Space is changing. This is huge. https://t.co/fpangRaYTf
4226,[],Thu Mar 30 22:29:17 +0000 2017,"Flieg, kleiner Drachen, Flieg!\n\n#spaceX https://t.co/UyxUzo8QHI"
1665,[None],Thu Mar 30 23:00:41 +0000 2017,RT @BeauWillimon: CONGRATS to @elonmusk &amp; @SpaceX for the FIRST reflight &amp; landing of a reusable booster. Space history was made toda\xe2\x80\xa6
10100,['https://twitter.com/SpaceX/status/847578231808991232'],Thu Mar 30 22:38:45 +0000 2017,Bravo. https://t.co/nVecqdaHaL
8467,['http://dlvr.it/NmHnP5'],Thu Mar 30 22:53:44 +0000 2017,"In Photos: SpaceX Launches, Lands 1st Reused Falcon 9 Rocket https://t.co/83zJBDiaBk"
1704,[],Thu Mar 30 22:30:43 +0000 2017,"7,000 km/hr MECO is complete! First stage successful! #SpaceX"
3711,[],Thu Mar 30 22:38:58 +0000 2017,Watching the #spacex landing @SpaceX  great job guys and gals.
8921,[],Thu Mar 30 22:37:35 +0000 2017,"""This has changed the history books."" #SpaceX #SES10 #Falcon9 #FuckYeahSpace \xf0\x9f\x9a\x80 https://t.co/aqUtx10H6t"
5525,[],Thu Mar 30 22:42:48 +0000 2017,"@geomod877 @SpaceX Oh man, that was amazing! Thanks!"
21939,[],Thu Mar 30 22:34:22 +0000 2017,RT @StephEvz43: And now we wait to see if they'll stick the landing... #ses10 #falcon9 #SpaceX
7667,[],Thu Mar 30 22:28:51 +0000 2017,The trouble with rockets is that they lose value the second you fly them off the forecourt.\xc2\xa0#spaceX
5959,[],Thu Mar 30 22:37:26 +0000 2017,Massive congratulations to #SpaceX for landing a re-used rocket booster for the first time.
2733,['https://twitter.com/tordotcom/status/847116311738109954'],Thu Mar 30 22:38:03 +0000 2017,RT @skrishna: Just a reminder that this is scheduled to happen in just over two hours. Don't forget to watch! https://t.co/44ewzj6taV
4035,[],Thu Mar 30 22:31:09 +0000 2017,LIFTOFF!!! #SpaceX #Falcon9 #SES10 \xf0\x9f\x8d\x80\xf0\x9f\x9a\x80 https://t.co/V8fIO4gybg
1965,[],Thu Mar 30 22:25:10 +0000 2017,We are a GO for launch!! #SpaceX #falcon9
2171,[],Thu Mar 30 22:30:16 +0000 2017,RT @CwG_NSF: Go baby go!  #Spacex https://t.co/QyLJmPAZs8
1433,[None],Thu Mar 30 22:41:16 +0000 2017,"RT @ABC: NEW: SpaceX\xc2\xa0launches its first recycled rocket, the Falcon 9, from the pad at\xc2\xa0NASA's Kennedy Space Center\xc2\xa0in Florid\xe2\x80\xa6 "
12382,[],Thu Mar 30 22:32:41 +0000 2017,#ImNotABot Obama got caught #SenateIntelligenceCommittee #SpaceX #30PlusAppreciation
7694,['http://theatln.tc/2nkYXKD'],Thu Mar 30 22:39:07 +0000 2017,"RT @TheAtlantic: SpaceX makes history, @marinakoren reports https://t.co/iCZ0LVoBwt https://t.co/UMQbueAfjm"
5226,[],Thu Mar 30 22:33:54 +0000 2017,Entry burn has begun. Let's go! #SpaceX #Falcon9
3960,['http://www.spacex.com/webcast'],Thu Mar 30 22:39:28 +0000 2017,Hell yeah!!! @spacex @elonmusk https://t.co/m1nUrQGCRR
146793,[],Thu Mar 30 23:01:12 +0000 2017,@SpaceX Kudos!
61563,[None],Thu Mar 30 23:05:32 +0000 2017,RT @SamwiseV: Just to add a bit of perspective on how massive these reusable rockets are. They look tiny on the live stream.\xe2\x80\xa6
11561,[],Thu Mar 30 22:31:08 +0000 2017,RT @CwG_NSF: Stage Sep!!! They did it!!!!!!  #Spacex
1737,['http://ift.tt/2nkbsWN'],Thu Mar 30 22:30:25 +0000 2017,Live today: SpaceX attempts to launch a \xe2\x80\x9cflight proven\xe2\x80\x9d rocket via /r/investing https://t.co/Ya2oLJ3pOA
37003,['http://www.theverge.com/2017/3/30/15114044/spacex-launch-live-stream-start-time-schedule-used-falcon-9-rocket'],Thu Mar 30 22:32:09 +0000 2017,RT @verge: We have liftoff for SpaceX's reused #Falcon9 rocket \xe2\x80\x94 now to attempt a second landing https://t.co/TL4lL3eTdr https://t.co/1OmSu\xe2\x80\xa6
12616,[],Thu Mar 30 23:04:18 +0000 2017,RT @stanleysuen: RT WIRED : RT WIREDScience: #SpaceX just relit the second stage engines to bring #SES10 to it's new orbital home. \xe2\x80\xa6 https:\xe2\x80\xa6
1437,[],Thu Mar 30 22:38:47 +0000 2017,15 Amazing years! Congrats @SpaceX!!!! That was so cool to refly and orbital booster! Congrats @elonmusk
1299,['http://nbcnews.to/2nkR8oc'],Thu Mar 30 22:26:36 +0000 2017,"RT @NBCNews: WATCH LIVE: SpaceX launches first ""reflight"" of an orbital class rocket known as Falcon 9 https://t.co/1OljJivsgn https://t.co\xe2\x80\xa6"
1427,['http://www.theverge.com/2017/3/30/15117096/spacex-launch-reusable-rocket-success-falcon-9-landing?utm_campaign=lorengrush&utm_content=chorus&utm_medium=social&utm_source=twitter'],Thu Mar 30 23:15:07 +0000 2017,RT @lorengrush: SpaceX makes aerospace history with successful landing of a used rocket https://t.co/7zYni6tMfU https://t.co/ZERwYxPwDp
2798,[],Thu Mar 30 22:58:46 +0000 2017,"@imycomic YES!!! [:) You can love rockets, robots and water heaters, everything! We live in a beautiful universe. #Falcon9 #SpaceX"
10700,[None],Thu Mar 30 22:35:05 +0000 2017,RT @astroduff: Looks like a perfect launch of a USED rocket by @SpaceX (80% of rocket cost is being reused so can slash price of a\xe2\x80\xa6
10496,['http://dlvr.it/NmHxnZ'],Thu Mar 30 23:05:46 +0000 2017,SpaceX makes aerospace history with successful landing of a used rocket https://t.co/kYm4JpizQF #Digital #Tech https://t.co/HKW86tTlVZ
1373,['https://twitter.com/verge/status/847578569836507136'],Thu Mar 30 22:39:40 +0000 2017,History https://t.co/OUMuV9Ek0e
4037,[],Thu Mar 30 23:05:05 +0000 2017,Congrats @SpaceX @elonmusk @SES_Satellites @45thSpaceWing! \xf0\x9f\x8d\x80\xf0\x9f\x9a\x80
1287,"['http://ift.tt/2oeDIi5', None]",Thu Mar 30 22:49:15 +0000 2017,RT @NerdNewsFeed: SpaceX\xe2\x80\x99s reused Falcon 9 rocket nails the landing for a second time https://t.co/jUjOqyhTgQ #nerdnews #news #geeks\xe2\x80\xa6
2414,['http://ift.tt/2ogIgFe'],Thu Mar 30 23:15:36 +0000 2017,"""SpaceX successfully relaunched a Falcon 9 rocket"" by Andrew Dalton via Engadget RSS Feed https://t.co/C3ecUMrleo #news"
27509,['https://twitter.com/SpaceX/status/847578231808991232'],Thu Mar 30 22:50:30 +0000 2017,WOW! I love living in the future! https://t.co/fYohp9awcS
58231,['http://www.theverge.com/2017/3/30/15117096/spacex-launch-reusable-rocket-success-falcon-9-landing'],Thu Mar 30 22:56:06 +0000 2017,SpaceX Makes Aerospace History With Successful Landing Of A Used Rocket https://t.co/JllqmbsEVu #Digg
1221,['http://engt.co/2nFeiJi'],Thu Mar 30 23:09:47 +0000 2017,RT @engadget: SpaceX achieves the first reflight and landing of an orbital-class rocket booster\nhttps://t.co/jwulqxIm8T https://t.co/xAnp2b\xe2\x80\xa6
1860,[],Thu Mar 30 22:57:17 +0000 2017,RT @SpaceflightIns: Liftoff and Max Q images of the first reflown commercial booster. #SpaceX #Falcon9 #SES10 https://t.co/konwS3INxC
1246,[None],Thu Mar 30 22:43:11 +0000 2017,RT @NASA: Congrats @SpaceX on another historic launch! Our iconic launch pads at @NASAKennedy continue to support the growing\xe2\x80\xa6
28025,['https://twitter.com/spacex/status/847578231808991232'],Thu Mar 30 22:55:36 +0000 2017,Of Course I Still Love You. https://t.co/nODruyePEy
3972,['https://bloom.bg/2nkTljq'],Thu Mar 30 22:33:18 +0000 2017,SpaceX is currently attempting to go where no rocket has gone before. Watch here https://t.co/kgmaHUEvnP https://t.co/ND0sM0eZeI
2163,['https://twitter.com/SpaceX/status/847560931412295681'],Thu Mar 30 22:25:19 +0000 2017,2 minutos para el lanzamiento. Puedes verlo aqu\xc3\xad. https://t.co/BTjwZMoEjb
1693,[],Thu Mar 30 22:42:14 +0000 2017,@RocketCaley @WeAreGoFL @45thSpaceWing @SpaceX @SES_Satellites Nice!
1399,[],Thu Mar 30 22:42:09 +0000 2017,"RT @exploreplanets: HISTORY MADE. Congratulations, @SpaceX on this amazing achievement! #Falcon9 #SES10 https://t.co/O9JRK3xcjH"
1525,[],Thu Mar 30 22:31:53 +0000 2017,Yeah!!!! Reusable Rocket from @SpaceX is in Space! You can hear the cheering on @ABC7
1975,[],Thu Mar 30 23:00:42 +0000 2017,RT @SpaceX: Successful deployment of SES-10 to geostationary transfer orbit confirmed. https://t.co/FkVoUYSsmq
28468,['https://twitter.com/kevankevan/status/847578446733737985'],Thu Mar 30 22:42:59 +0000 2017,\xf0\x9f\x99\x8c\xf0\x9f\x99\x8c fuck yes @SpaceX @elonmusk https://t.co/mypZXm7jXh
3895,['https://twitter.com/SamwiseV/status/847582677045850112'],Thu Mar 30 22:57:33 +0000 2017,I had no idea they were this large..! https://t.co/P9XFCj36y9
10561,['https://twitter.com/i/web/status/847578322108370944'],Thu Mar 30 22:39:10 +0000 2017,Se ha realizado el lanzamiento de la nave Falco-9 de SpaceX para poner en \xc3\xb3rbita el sat\xc3\xa9lite SES-10\xe2\x80\xa6 https://t.co/Yz3H2Lv8JY
7927,['http://ift.tt/2omMAzk'],Thu Mar 30 22:53:19 +0000 2017,SpaceX makes aerospace history with successful landing of a used rocket https://t.co/7BFIFizG8Y https://t.co/5j3YKWxiD5
8990,[],Thu Mar 30 22:53:02 +0000 2017,#SpaceX https://t.co/BG2Fg6nrgQ
1365,[],Thu Mar 30 22:39:14 +0000 2017,Congrats to @spacex for a successful launch and for landing their reused/reflight rocket! Hype!
2242,['https://twitter.com/SpaceX/status/847578231808991232'],Thu Mar 30 22:40:09 +0000 2017,RT @UsAstronautica: Senza parole... GO @SpaceX!! https://t.co/B7QhgNVpAq
1855,[],Thu Mar 30 22:29:34 +0000 2017,RT @tanyaofmars: SO PRETTY. #SpaceX #SES10 #Falcon9 https://t.co/OMEs8sRkEt
27431,[],Thu Mar 30 22:38:23 +0000 2017,SpaceX: First stage entry burn complete. Second stage continuing nominally to geostationary transfer orbit. https://t.co/ZniPHD4PDA
2246,[],Thu Mar 30 22:38:04 +0000 2017,RT @LanaJelic: This is the second time this #Falcon9 landed! #SpaceX
5772,[],Thu Mar 30 22:44:06 +0000 2017,Today SpaceX has proven that part of a used Falcon 9 can successfully launch to space again.
6931,['http://ti.me/2nE2rLM'],Thu Mar 30 22:53:12 +0000 2017,TIME: Watch Live: SpaceX attempts first rocket relaunch into space https://t.co/mqwROwAAsG
6310,['http://dlvr.it/NmHXMr'],Thu Mar 30 22:34:38 +0000 2017,SpaceX successfully re-launches an orbital Falcon 9 rocket for the first time https://t.co/A9UWU9lVko
3140,[],Thu Mar 30 22:42:22 +0000 2017,RT @JPMajor: SpaceX has successfully launched and landed a #Falcon9 first stage twice on two separate missions\xe2\x80\x94congrats @SpaceX! https://t.\xe2\x80\xa6
539542,['http://abc13.co/2omQWqc'],Thu Mar 30 22:37:36 +0000 2017,THEY DID IT: SpaceX successfully landed its first recycled rocket on a drone ship https://t.co/gELyhsfyex https://t.co/EhJr1zsAce
6561,['http://ift.tt/2oewVVK'],Thu Mar 30 22:59:17 +0000 2017,"""SpaceX Launches a Satellite With a Partly Used Rocket"" by KENNETH CHANG via NYT The New York Times https://t.co/IkELAsNCHb"
13588,[],Thu Mar 30 22:40:11 +0000 2017,RT @CosmosPnw: Love the #airplane comparison by @elonmusk of @SpaceX to make what #SpaceX #accomplished seem understandable for the #public\xe2\x80\xa6
1635,[None],Thu Mar 30 22:36:07 +0000 2017,RT @verge: SpaceX is about to attempt to land the same #Falcon9 rocket on a drone ship for the second time\xe2\x80\xa6
41651,[],Thu Mar 30 22:26:19 +0000 2017,Watching @SpaceX make HISTORY!
3904,[],Thu Mar 30 22:37:34 +0000 2017,#ofcourseistillloveyou2 @SpaceX
7849,['http://wapo.st/2nFeqsm'],Thu Mar 30 22:51:55 +0000 2017,RT @washingtonpost: Elon Musk\xe2\x80\x99s SpaceX makes history by launching a \xe2\x80\x98flight proven\xe2\x80\x99 rocket https://t.co/XupT9yk4Cd
2531,[],Thu Mar 30 22:34:36 +0000 2017,RT @SpaceX: First stage entry burn complete. Second stage continuing nominally to geostationary transfer orbit. https://t.co/RXAzvT0xT0
2211,[],Thu Mar 30 22:44:49 +0000 2017,RT @SpaceX: Webcast returns in about 10 minutes for second stage engine restart and satellite deployment. https://t.co/uLGxW3gVCW
3205,[],Thu Mar 30 22:55:37 +0000 2017,RT @tanyaofmars: Second stage is now in geostationary transfer orbit. #SpaceX #SES10 #Falcon9
3824,['https://twitter.com/muy_tec/status/847536001153216512'],Thu Mar 30 22:26:37 +0000 2017,A 1 minuto del despegue \xf0\x9f\x9a\x80 https://t.co/E8LPp4SzHR
1486,['https://twitter.com/SpaceX/status/847579352858595328'],Thu Mar 30 22:41:57 +0000 2017,let's hope there are no red traffic lights until the destination. https://t.co/GPc8BAzXQv
1422,[],Thu Mar 30 22:32:41 +0000 2017,@spaceX #SES10 #Falcon9 1st stage coming back down to launch while 2nd stage hurtles to orbit....... https://t.co/4qRgErcgse
4727,[None],Thu Mar 30 22:35:01 +0000 2017,RT @Recode: .@SpaceX .@SpaceX has launched its #Falcon9 rocket into space. This is the second time the rocket has been there. W\xe2\x80\xa6
5226,['http://tcrn.ch/2nQjdrx'],Thu Mar 30 22:51:36 +0000 2017,RT @TechCrunch: SpaceX's reused Falcon 9 rocket nails the landing for a second time https://t.co/KfVzRCEF8y by @etherington https://t.co/CF\xe2\x80\xa6
1461,['https://twitter.com/ikluft/status/846806334586548224'],Thu Mar 30 22:24:56 +0000 2017,\xe2\x80\x9cLaunch and land and re-launch\xe2\x80\xa6\xe2\x80\x9d https://t.co/a9GzlKdKiY
445586,['http://go.tass.ru/YQdH'],Thu Mar 30 22:52:08 +0000 2017,SpaceX \xd0\xb2\xd0\xbf\xd0\xb5\xd1\x80\xd0\xb2\xd1\x8b\xd0\xb5 \xd0\xbf\xd0\xbe\xd0\xb2\xd1\x82\xd0\xbe\xd1\x80\xd0\xbd\xd0\xbe \xd0\xb8\xd1\x81\xd0\xbf\xd0\xbe\xd0\xbb\xd1\x8c\xd0\xb7\xd0\xbe\xd0\xb2\xd0\xb0\xd0\xbb\xd0\xb0 \xd1\x81\xd1\x82\xd1\x83\xd0\xbf\xd0\xb5\xd0\xbd\xd1\x8c \xd1\x80\xd0\xb0\xd0\xba\xd0\xb5\xd1\x82\xd1\x8b Falcon 9 \xd0\xbf\xd1\x80\xd0\xb8 \xd0\xb7\xd0\xb0\xd0\xbf\xd1\x83\xd1\x81\xd0\xba\xd0\xb5 https://t.co/u5Rlw4Qa9s
8821,[],Thu Mar 30 22:54:09 +0000 2017,@Bro_Pair @SpaceX it is a reference to the Culture series of novels by Iain Banks\n\nthey're pretty good if you're into that kind of thing
2192358,['http://engt.co/2oExZPa'],Thu Mar 30 23:08:09 +0000 2017,SpaceX successfully relaunched a Falcon 9 rocket https://t.co/dacrDmiI49 https://t.co/HSj7iYb6ye
1860,[],Thu Mar 30 22:50:24 +0000 2017,"RT @weasdown: Huge congratulations to the whole @SpaceX team, who've just heralded a new era of spaceflight. #SpaceX #Falcon9 #SES10"
3931,[None],Thu Mar 30 23:06:50 +0000 2017,RT @TomParis2017: Woooo! \xf0\x9f\x99\x8c\xf0\x9f\x99\x8c \nThis is Major Tom to Ground Control \xf0\x9f\x98\x89 \nSending my\nCongrats to @SpaceX @elonmusk \n\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x9a\x80\xf0\x9f\x9a\x80\xf0\x9f\x8d\xbb\xf0\x9f\x8d\xbb\nSome good news t\xe2\x80\xa6
3119,['https://twitter.com/Astroguyz/status/847579087124221953'],Thu Mar 30 22:42:29 +0000 2017,FUE HERMOSO &lt;3 https://t.co/GYDkEFErhp
8738,['http://www.theverge.com/2017/3/30/15117096/spacex-launch-reusable-rocket-success-falcon-9-landing'],Thu Mar 30 23:11:10 +0000 2017,RT @verge: SpaceX confirms that its used #Falcon9 rocket successfully deployed the SES-10 satellite https://t.co/RuG85WnJua https://t.co/kG\xe2\x80\xa6
3501,[],Thu Mar 30 22:59:22 +0000 2017,RT @NPR: SpaceX has successfully relaunched a first stage of its Falcon 9 rocket.
3087,['https://www.youtube.com/watch?v=Wefrfy2iszU&feature=share'],Thu Mar 30 23:06:20 +0000 2017,SpaceX Rocket Landing Proves Earth's Curvature ! Share this with STUPID #FlatEarth ers  https://t.co/33Z3wS1Hj4
4359,[],Thu Mar 30 22:45:19 +0000 2017,RT @ashwin7002: @SpaceX Way to go https://t.co/mvPaJTcOGn
2671,['https://twitter.com/spacex/status/847578231808991232'],Thu Mar 30 22:38:50 +0000 2017,RT @LoganMoy: Congratulations on a successful landing @SpaceX! https://t.co/mVSzAY5chg
1542,[None],Thu Mar 30 22:43:51 +0000 2017,"RT @ABC: NEW: SpaceX\xc2\xa0launches its first recycled rocket, the Falcon 9, from the pad at\xc2\xa0NASA's Kennedy Space Center\xc2\xa0in Florid\xe2\x80\xa6 "
881078,[None],Thu Mar 30 22:45:04 +0000 2017,RT @MirrorTech: Watch as SpaceX launch recycled rocket for the first time in 'historic' private space mission\xe2\x80\xa6
1734,['https://www.recode.net/2017/3/30/15131514/spacex-space-history-success-reusing-rocket-elon-musk?utm_campaign=recode.social&utm_medium=social&utm_content=recode&utm_source=twitter'],Thu Mar 30 22:58:11 +0000 2017,Recode: SpaceX just made history by successfully reusing a rocket. \nhttps://t.co/NFobtPnBI3 https://t.co/X6sWIia9Is \xe2\x80\xa6
1792,['http://spacex.com/webcast'],Thu Mar 30 22:30:17 +0000 2017,RT @SpaceX: Liftoff! https://t.co/gtC39uBC7z
1928,['https://twitter.com/i/web/status/847577571437023232'],Thu Mar 30 22:33:34 +0000 2017,"#Falcon9/SES 10 : \xc3\xa0 gauche, le premier \xc3\xa9tage redescend vers l'oc\xc3\xa9an ; \xc3\xa0 droite, l'\xc3\xa9tage sup\xc3\xa9rieur continue vers l'o\xe2\x80\xa6 https://t.co/tbqNl1re9N"
13299,[],Thu Mar 30 23:02:05 +0000 2017,"RT @Advil: AHH @SpaceX launched and LANDED a re-used orbital spacecraft for the first time in history, paving the way for cheaper space tra\xe2\x80\xa6"
6916,[],Thu Mar 30 23:01:19 +0000 2017,RT @brian_thebear: Spacex launch @AaronMehta https://t.co/fu4IDHBmD0
6925,['http://wapo.st/2nFeqsm'],Thu Mar 30 22:53:25 +0000 2017,RT @washingtonpost: Elon Musk\xe2\x80\x99s SpaceX makes history by launching a \xe2\x80\x98flight proven\xe2\x80\x99 rocket https://t.co/XupT9yk4Cd
26242,[],Thu Mar 30 22:54:11 +0000 2017,SpaceX just hit another huge milestone. Mars is looking more and more realistic.
2403,['http://spacex.com/webcast'],Thu Mar 30 22:29:08 +0000 2017,RT @SpaceX: T-60 seconds until launch  \xe2\x86\x92 https://t.co/gtC39uBC7z https://t.co/jv3372rCUf
91669,"['https://goo.gl/fb/W6HEZv', 'http://www.4vision.biz']",Thu Mar 30 22:51:53 +0000 2017,There and back again: SpaceX launches and lands the same rocket for the 2nd\xe2\x80\xa6 https://t.co/Xa8ijOgvO7 https://t.co/aEgU192skM
1583,[],Thu Mar 30 22:33:40 +0000 2017,Everything is going well so far! #SpaceX #SES10 #Falcon9
9911,['http://ift.tt/2omPW5J'],Thu Mar 30 22:51:18 +0000 2017,There and back again: SpaceX launches and lands the same rocket for the 2nd time https://t.co/E3YwtcxKPp
1858,['https://bloom.bg/2nkVxrz'],Thu Mar 30 22:32:18 +0000 2017,JUST IN: SpaceX successfully launches its first \xe2\x80\x9cpreflown\xe2\x80\x9d rocket https://t.co/neCG8TDidl https://t.co/lyMimrPKDR
2129,"['https://twitter.com/search?q=SpaceX+Falcon-9', 'https://en.wikipedia.org/w/index.php?search=SpaceX+Falcon-9', 'https://www.youtube.com/results?search_query=SpaceX+Falcon-9&sp=CAISAggCSADqAwA%3D']",Thu Mar 30 22:28:31 +0000 2017,https://t.co/J9eB7yktYi\n#SpaceX\n#Falcon9\n#twitter\nhttps://t.co/1gwTXFXi4R\n#Wiki\nhttps://t.co/st2xlk9F4P\n#YouTube
2304,['http://www.theverge.com/2017/3/30/15117096/spacex-launch-reusable-rocket-success-falcon-9-landing?utm_campaign=theverge&utm_content=chorus&utm_medium=social&utm_source=twitter'],Thu Mar 30 22:40:59 +0000 2017,RT @verge: SpaceX makes aerospace history with successful landing of a used rocket https://t.co/jZAY32Z3ns https://t.co/jqjRt00WZK
1855,[],Thu Mar 30 22:28:06 +0000 2017,RT @mirikramer: GO BABY GO. #SpaceX #Falcon9 https://t.co/ISgwsMoLso
2269,['http://spacex.com/webcast'],Thu Mar 30 22:55:26 +0000 2017,RT @SpaceX: Back live for final burn and satellite deployment \xe2\x86\x92 https://t.co/gtC39uBC7z
1566,[],Thu Mar 30 22:39:48 +0000 2017,"""It\'s been 15 years to get to this point,"" says @elonmusk on the reflight and second landing of #falcon9. #SpaceX #SES10"
1595,[],Thu Mar 30 23:07:01 +0000 2017,RT @SpaceX: Successful deployment of SES-10 to geostationary transfer orbit confirmed. https://t.co/FkVoUYSsmq
5707,[],Thu Mar 30 22:29:46 +0000 2017,RT @aallan: Lift off for #SpaceX #Falcon9 and #SES10. The first ever re-flight of an orbital class rocket. https://t.co/3f2RHtExK9
20784,[],Thu Mar 30 22:41:05 +0000 2017,Congrats to @SpaceX on the re-flight of their Falcon 9 booster. I'm excited to see the future it enables. https://t.co/ZstUzOEfoB
1542,['https://twitter.com/SpaceX/status/847578231808991232'],Thu Mar 30 22:42:20 +0000 2017,RT @heykim: https://t.co/BkwODc4IKI
2647,['http://engt.co/2oExZPa'],Thu Mar 30 23:11:46 +0000 2017,RT @engadget: SpaceX successfully relaunched a Falcon 9 rocket https://t.co/dacrDmiI49 https://t.co/HSj7iYb6ye
5831,['https://twitter.com/spacex/status/847578231808991232'],Thu Mar 30 22:43:57 +0000 2017,Holy fucking shit https://t.co/D800x9fWz7
7265,[],Thu Mar 30 22:42:12 +0000 2017,".@SpaceX just knocked it out of the park with that re-use orbital class booster launch and successful landing, plus satellite deployment!"
22868,[],Thu Mar 30 22:42:45 +0000 2017,RT @Glam_And_Gore: #SpaceX https://t.co/his5SGpZnn
3613,[],Thu Mar 30 22:45:17 +0000 2017,RT @SpaceX: First stage entry burn complete. Second stage continuing nominally to geostationary transfer orbit. https://t.co/RXAzvT0xT0
6352,['http://spacex.com/webcast'],Thu Mar 30 22:59:43 +0000 2017,RT @SpaceX: Back live for final burn and satellite deployment \xe2\x86\x92 https://t.co/gtC39uBC7z
1423,[],Thu Mar 30 22:39:33 +0000 2017,Congrats @SpaceX on re-flying and landing a Falcon 9 first stage!
2194,[],Thu Mar 30 22:37:40 +0000 2017,And just like that @spacex launches a satellite into orbit and sticks the 1st stage landing. With the same rocket. #avgeek
4800,['https://twitter.com/maxasteele/status/847575731999789056'],Thu Mar 30 22:30:07 +0000 2017,Yeah science! https://t.co/2iO1uIEVd5
2661,[],Thu Mar 30 23:04:08 +0000 2017,#SES10 deployed. Well done #falcon9 @spacex Job done!!!!
1443,[],Thu Mar 30 22:37:47 +0000 2017,"Stuck the landing! Way to go, @SpaceX!"
2694,[],Thu Mar 30 23:03:42 +0000 2017,RT @Advil: .@SpaceX I CANT STOP SMILING
4917,['https://twitter.com/i/web/status/847586138529202176'],Thu Mar 30 23:07:37 +0000 2017,"Not only did the reused stage land back on the barge, it also helped get a satellite to space. #SES10 is in orbit!\xe2\x80\xa6 https://t.co/XTtI3YXhV4"
2821,[],Thu Mar 30 22:28:52 +0000 2017,RT @mirikramer: GO BABY GO. #SpaceX #Falcon9 https://t.co/ISgwsMoLso
1583,[],Thu Mar 30 22:41:53 +0000 2017,RT @AmazingSpace2: #SpaceX @elonmusk Fly and Re-fly - speaking after the historic launch and landing of the re-used #Falcon9 https://t.co/W\xe2\x80\xa6
3181,[],Thu Mar 30 22:24:21 +0000 2017,finishing loading lox in the tanks. ok.\n@SpaceX
1430,['https://twitter.com/i/web/status/847587214401732608'],Thu Mar 30 23:11:53 +0000 2017,"We now have a landable, refuelable, reusable rocket. By 2030, human Spaceflight will be similar to 1st class air tr\xe2\x80\xa6 https://t.co/76WwPFC4Iu"
1875,['http://on.mash.to/2nFdGn2'],Thu Mar 30 22:52:23 +0000 2017,RT @mashable: They did it! SpaceX launches and lands the same rocket for the 2nd time https://t.co/m3lWWnCeYc
1391,['https://twitter.com/SpaceX/status/847578231808991232'],Thu Mar 30 22:41:58 +0000 2017,holy recycling batman https://t.co/16YWMg3b6s
3925,['https://twitter.com/i/web/status/847588168924667904'],Thu Mar 30 23:15:41 +0000 2017,@ELGR3CO @GrahamBowes @JuleahKaliski @BP_Hutch @ZeroGravityKyle @KatmaiKeith @SpaceX I can't remember what I saw ri\xe2\x80\xa6 https://t.co/qUNTgtgyKO
1201,['https://twitter.com/SpaceX/status/847578231808991232'],Thu Mar 30 22:44:43 +0000 2017,Congrats @SpaceX for this huge achievement. The era of cheaper space travel has begun. \xf0\x9f\x91\x8f https://t.co/VRg0BqdPbk
1230,['https://bloom.bg/2nkKWN9'],Thu Mar 30 22:42:32 +0000 2017,RT @business: SpaceX just pulled off its first reused rocket mission-- a major triumph for Elon Musk https://t.co/WJ3wVtZFj3 https://t.co/L\xe2\x80\xa6
15656,[None],Thu Mar 30 22:45:09 +0000 2017,RT @NASA: Congrats @SpaceX on another historic launch! Our iconic launch pads at @NASAKennedy continue to support the growing\xe2\x80\xa6
6572,[],Thu Mar 30 22:56:11 +0000 2017,RT @tanyaofmars: Note the advertisement: #SpaceX is hiring! #SES10 #Falcon9 https://t.co/P8SRBxZhqB
2078,[],Thu Mar 30 22:44:20 +0000 2017,yes @SpaceX !!!!
1366,[],Thu Mar 30 22:42:13 +0000 2017,"I recall a prediction being made (by whom?) that ""Flight-proven"" will be a marketing catch-phrase for @SpaceX. Cheers to you!"
2010,[],Thu Mar 30 23:02:07 +0000 2017,"RT @FXAstronautics: In Photos: SpaceX Launches, Lands 1st Reused Falcon 9 Rocket: On March 30, 2017, a SpaceX Falcon 9 rocket launched\xe2\x80\xa6 htt\xe2\x80\xa6"
1574,[],Thu Mar 30 22:34:13 +0000 2017,"Nooo, I need more screens if I\xe2\x80\x99m going follow the spacex launch and the Flynn news"
196445,['https://goo.gl/6kU1pm'],Thu Mar 30 22:34:54 +0000 2017,SpaceX reuses Falcon 9 rocket for 1st time in picture-perfect launch from KSC: https://t.co/YoDElLl8t8
1218,['http://nyti.ms/2nkVL1u'],Thu Mar 30 23:15:27 +0000 2017,"RT @NYTScience: Up, down, up again, down again. SpaceX launches rocket with a used booster &amp; lands it again. https://t.co/O0PFMWiKge"
